1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.67619,0.67619,6,11,15,25,4,1,1,1,13,13,21,21,21,16,16,12,21,23,18,14,10,19,10,11,2,2,1,1
1,1,1,23,16,3,8,20,27,15,7,28,22,6,21,24,9,19,26,4,12,13,10,5,2,17,11,25,14,18
1,1,23,20,1,6,5,9,22,27,3,28,7,26,25,14,21,18,24,16,8,15,4,12,13,11,17,10,2,19
1,1,16,11,26,5,4,15,20,17,23,21,8,14,19,2,9,13,22,7,6,10,18,1,24,12,27,3,25,28
1,1,17,16,13,2,3,12,1,18,20,8,21,28,11,14,15,25,19,27,23,7,9,4,24,6,26,22,10,5
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.3835,0.3835,16,12,19,15,25,11,11,11,13,13,13,13,13,17,12,17,13,18,18,25,19,14,19,16,11,11,11,11,11,11,1,1,1,23,23,1,8,5,5,3,1,18,18,25,25,25,25,25,21,24,20,20,20,22,16,17
0.46854,0.46854,1,1,26,9,3,21,21,21,17,17,23,23,23,20,1,23,23,17,19,18,26,14,22,1,28,28,21,21,28,28,4,6,24,25,25,12,2,7,10,8,11,17,17,19,18,18,18,18,5,15,16,13,16,27,1,20
0.45884,0.45884,25,27,4,1,10,15,15,15,17,17,14,14,14,26,27,26,14,17,28,16,4,11,4,3,12,12,15,15,12,12,9,22,6,24,24,8,2,5,5,7,19,21,21,28,18,18,18,18,13,23,20,20,20,17,3,26
0.44932,0.44932,1,16,26,8,17,21,18,18,22,19,1,21,16,22,18,19,19,27,23,12,12,28,28,24,24,19,18,21,22,22,10,3,4,13,13,14,2,5,5,25,11,1,1,27,7,19,18,18,6,9,16,20,22,15,22,15
0.45179,0.45179,1,16,28,11,21,16,22,22,20,23,1,16,16,20,22,25,25,24,14,24,19,19,19,23,23,23,22,25,12,12,9,5,3,15,15,6,2,4,4,18,13,1,1,24,17,25,22,22,7,10,27,27,12,26,20,8
0.42846,0.42846,6,6,10,26,13,5,5,5,14,14,4,4,4,4,6,4,4,14,7,1,10,22,9,6,5,5,5,5,5,5,15,24,16,19,19,17,27,20,21,28,18,14,14,7,2,2,2,2,25,23,12,11,12,8,6,3
0.43781,0.43781,14,14,16,27,17,11,6,6,2,2,2,2,5,5,6,6,8,10,12,12,12,3,4,7,6,6,6,6,8,8,19,18,19,24,24,23,25,28,28,26,22,1,2,2,2,9,15,14,14,20,13,13,13,14,21,21
0.42846,0.42846,10,10,13,26,17,9,9,9,8,8,2,2,2,2,10,2,2,8,11,5,13,22,12,10,9,9,9,9,9,9,3,24,4,16,16,18,27,20,21,28,19,8,8,11,6,6,6,6,25,23,15,14,15,7,10,1
0.42846,0.42846,6,6,10,26,13,5,5,5,14,14,4,4,4,4,6,4,4,14,7,1,10,22,9,6,5,5,5,5,5,5,15,24,16,19,19,17,27,20,21,28,18,14,14,7,2,2,2,2,25,23,12,11,12,8,6,3
0.44971,0.44971,4,4,1,25,13,3,3,3,14,14,9,9,9,9,4,9,9,14,7,8,2,22,10,4,3,3,3,3,3,3,17,26,18,19,19,15,27,20,21,28,16,14,14,7,8,8,8,8,24,23,12,11,12,5,4,6
0.43892,0.43892,8,4,16,23,17,4,3,3,5,6,8,4,4,5,3,6,6,1,16,2,2,13,13,6,6,6,3,4,5,5,25,28,26,20,20,21,18,9,10,19,22,8,8,1,7,6,3,3,27,24,11,12,5,15,14,15
0.44702,0.44702,12,17,20,20,19,24,14,14,13,13,24,3,25,14,12,12,13,13,26,18,18,20,20,24,1,2,2,13,13,13,21,28,22,6,7,15,8,10,11,9,16,13,13,5,4,2,2,13,23,27,12,12,12,13,13,13
0.42846,0.42846,4,4,10,26,13,3,3,3,14,14,6,6,6,6,4,6,6,14,7,1,10,22,9,4,3,3,3,3,3,3,15,25,16,17,17,18,27,20,21,28,19,14,14,7,2,2,2,2,24,23,12,11,12,8,4,5
0.44972,0.44972,11,11,20,28,21,16,10,10,10,10,10,10,10,10,10,10,1,6,12,12,12,7,8,5,10,10,10,10,2,2,19,18,19,24,24,23,25,27,27,26,22,13,10,10,9,9,14,11,11,15,4,4,3,11,17,17
0.4235,0.4235,10,10,1,26,17,9,9,9,8,8,16,16,16,16,10,16,16,8,11,5,2,22,12,10,9,9,9,9,9,9,3,24,4,15,15,18,27,20,21,28,19,8,8,11,6,6,6,6,25,23,14,13,14,7,10,16
0.42846,0.42846,4,4,10,26,13,3,3,3,14,14,6,6,6,6,4,6,6,14,7,1,10,22,9,4,3,3,3,3,3,3,15,25,16,17,17,18,27,20,21,28,19,14,14,7,2,2,2,2,24,23,12,11,12,8,4,5
0.44971,0.44971,2,2,3,25,13,1,1,1,14,14,9,9,9,9,2,9,9,14,5,6,4,22,10,2,1,1,1,1,1,1,18,26,19,17,17,15,27,20,21,28,16,14,14,5,6,6,6,6,24,23,12,11,12,7,2,8
0.43801,0.43801,8,3,16,23,17,3,4,4,5,6,8,3,3,5,4,6,6,1,16,2,2,13,13,6,6,6,4,6,5,5,25,28,26,20,20,21,18,9,10,19,22,8,8,1,7,6,4,4,27,24,11,12,5,15,14,15
0.43393,0.43393,16,20,2,1,21,5,17,17,18,18,7,19,25,17,16,16,18,18,26,3,4,2,2,6,19,19,19,18,18,18,22,28,23,12,13,14,8,10,11,9,15,18,18,19,19,19,19,18,24,27,16,16,16,18,18,18
0.43747,0.43747,12,12,6,26,9,13,13,13,11,11,4,4,4,4,12,4,4,17,10,2,6,22,5,12,13,13,13,13,13,13,14,24,15,16,16,18,27,20,21,28,19,17,17,10,1,2,1,1,25,23,8,7,8,11,12,3
0.45527,0.45527,14,14,10,28,11,5,20,20,6,6,6,6,2,2,8,8,12,3,18,18,18,19,19,4,20,20,20,20,9,9,17,16,17,24,24,23,25,27,27,26,22,12,6,6,1,1,7,14,14,13,21,21,21,14,15,15
0.43628,0.43628,20,20,10,26,13,19,19,19,4,4,2,2,2,2,20,2,2,4,14,5,10,21,9,20,19,19,19,19,19,19,24,23,24,8,8,15,27,17,18,28,16,3,3,14,6,6,6,6,25,22,12,11,12,7,20,1
0.43747,0.43747,12,12,6,26,9,13,13,13,11,11,4,4,4,4,12,4,4,17,10,2,6,22,5,12,13,13,13,13,13,13,14,24,15,16,16,18,27,20,21,28,19,17,17,10,1,2,1,1,25,23,8,7,8,11,12,3
0.45754,0.45754,8,8,6,25,12,7,7,7,3,3,11,11,11,11,8,11,11,4,14,13,6,22,5,8,7,7,7,7,7,7,18,24,19,17,17,15,27,20,21,28,16,4,4,14,13,13,13,13,26,23,10,9,10,1,8,2
0.44575,0.44575,6,9,19,23,15,9,10,10,13,11,6,9,9,13,10,11,11,1,19,2,2,14,14,12,12,11,10,11,13,13,24,28,25,20,20,21,17,3,4,18,22,6,6,1,5,11,10,10,27,26,7,8,13,16,12,16
0.44702,0.44702,12,17,20,20,19,24,14,14,13,13,24,3,25,14,12,12,13,13,26,18,18,20,20,24,1,2,2,13,13,13,21,27,22,6,7,15,8,10,11,9,16,13,13,5,4,2,2,13,23,28,12,12,12,13,13,13
0.44971,0.44971,5,5,1,24,11,15,15,15,9,9,4,4,4,4,5,4,4,9,6,7,2,22,10,5,15,15,15,15,15,15,16,25,17,14,14,18,27,20,21,28,19,9,9,6,7,7,7,7,26,23,13,12,13,8,5,3
0.427,0.427,10,10,17,28,18,21,4,4,4,4,4,4,4,4,12,12,8,7,14,14,14,5,6,9,4,4,4,4,8,8,16,15,16,24,24,23,25,27,27,26,22,13,4,4,3,3,11,10,10,19,2,2,1,10,20,20
0.4235,0.4235,8,8,1,25,16,7,7,7,10,10,17,17,17,17,8,17,17,10,11,3,2,22,12,8,7,7,7,7,7,7,5,24,6,13,13,18,27,20,21,28,19,10,10,11,4,4,4,4,26,23,15,14,15,9,8,17
0.44971,0.44971,5,5,1,24,11,15,15,15,9,9,4,4,4,4,5,4,4,9,6,7,2,22,10,5,15,15,15,15,15,15,16,25,17,14,14,18,27,20,21,28,19,9,9,6,7,7,7,7,26,23,13,12,13,8,5,3
0.47126,0.47126,22,22,3,24,11,22,22,22,1,1,7,7,7,7,22,7,7,2,8,9,4,21,10,22,22,22,22,22,22,22,17,25,18,16,16,14,27,19,20,28,15,2,2,8,9,9,9,9,26,23,13,12,13,5,22,6
0.42645,0.42645,7,4,16,23,17,4,5,5,10,10,7,4,4,10,5,10,10,1,16,2,2,13,13,10,10,10,5,10,10,10,24,28,25,20,20,21,18,8,9,19,22,7,7,1,6,10,5,5,27,26,11,12,3,15,14,15
0.43393,0.43393,15,20,2,1,21,5,18,18,14,14,7,19,25,18,15,15,14,14,26,3,4,2,2,6,19,19,19,14,14,14,22,28,23,12,13,16,8,10,11,9,17,14,14,19,19,19,19,14,24,27,15,15,15,14,14,14
0.42803,0.42803,2,2,8,24,13,2,2,2,4,4,2,2,2,2,2,2,2,3,7,5,9,18,12,2,2,2,2,2,2,2,16,26,17,11,11,19,27,21,22,28,20,4,4,7,6,6,6,6,25,23,15,14,15,10,2,1
0.41369,0.41369,5,5,20,25,21,13,2,2,1,1,1,1,2,2,2,2,3,15,6,7,7,14,16,1,2,2,2,2,8,8,9,19,10,24,24,23,26,28,28,27,22,1,1,1,1,1,17,5,11,18,12,12,4,5,5,5
0.42262,0.42262,2,2,8,24,17,2,2,2,2,2,2,2,2,2,2,2,2,3,6,10,9,20,14,2,2,2,2,2,2,2,11,25,12,13,13,18,27,21,22,28,19,4,4,6,7,7,7,7,26,23,15,16,15,5,2,1
